/home/carapreta/.cache/pip/http/2/2/6/e/2/226e20ef37baae18486c4b142f19362b0176ef112b8135637169c623	5118	2026-05-15 15:28
/home/carapreta/.cache/pip/http/4/5/9/7/6/45976c194ebb9180bf7410d422bcad653ce13bcb64dda0d07d72b09d	12488	2026-05-15 15:28
/home/carapreta/.cache/pip/http/5/5/e/8/9/55e89b09594758366a997abbae14a69af04566121efa35f87cbadc71	9694	2026-05-15 15:28
/home/carapreta/.cache/pip/http/6/b/4/5/0/6b45031933f860a66862d8bbeab086b552ed37baed1b67b4fcc475ec	104692	2026-05-15 15:28
/home/carapreta/.cache/pip/http/6/e/6/c/3/6e6c3204a41226f27ba0d32010fa29f5f31f0d70a107b85ea920c919	81523	2026-05-15 15:28
/home/carapreta/.cache/pip/http/8/a/c/4/d/8ac4d14dc45e27d21da49fb515570b6f875b78707de9b08ce1088d1b	16028	2026-05-15 15:28
/home/carapreta/.cache/pip/http/9/4/5/2/4/9452417670b2e75527d793717779fce5d54e5f21adb3344c273876fa	84547	2026-05-15 15:28
/home/carapreta/.cache/pip/http/9/8/b/e/c/98bec8f6573cfda1d5b6925f60bc00cab60250ad06f2886adaa32c22	1788961	2026-05-15 15:31
/home/carapreta/.cache/pip/http/a/1/9/5/3/a19537d3cf37c122db841d6fe4cd322bc10d1a558bb00d146b85cb9a	33847	2026-05-15 15:31
/home/carapreta/.cache/pip/http/d/6/6/4/c/d664c9a7a407afb2aa2a84c02dfafd1c95a6b240972c72dd50b7e96e	99425	2026-05-15 15:28
/home/carapreta/.cache/pip/selfcheck/241e69162522ccf5846a2f42ebc24b17464915a155679666b89a9f31	86	2026-05-29 09:24
/home/carapreta/.cache/pip/wheels/b3/d1/7b/ec36f9238b24f40e1fe950be7f7c74474cb36e9c8cc204e7b3/markupsafe-3.0.3-py3-none-any.whl	8818	2026-05-29 09:24
/home/carapreta/.cache/pip/wheels/b3/d1/7b/ec36f9238b24f40e1fe950be7f7c74474cb36e9c8cc204e7b3/origin.json	332	2026-05-29 09:24
/home/carapreta/.config/Mousepad/accels.scm	6550	2024-09-16 08:57
/home/carapreta/.config/autostart.disabled/chromium-ufrb.desktop	139	2026-05-04 14:47
/home/carapreta/.config/autostart.disabled/lxrandr-autostart.desktop	175	2024-09-13 10:51
/home/carapreta/.config/autostart.disabled/totem-kiosk.desktop	134	2026-05-04 15:02
/home/carapreta/.config/chromium/BrowserMetrics/BrowserMetrics-6A19ABF4-1D15.pma	4194304	2026-05-29 12:09
/home/carapreta/.config/chromium/BrowserMetrics/BrowserMetrics-6A19AC2D-1FBC.pma	4194304	2026-05-29 12:11
/home/carapreta/.config/chromium/Crash Reports/settings.dat	40	2026-05-29 13:28
/home/carapreta/.config/chromium/Default/Affiliation Database	45056	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Affiliation Database-journal	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Cookies	20480	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Cookies-journal	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Rules/000003.log	76	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Rules/CURRENT	16	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Rules/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Rules/LOG	166	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Rules/MANIFEST-000002	50	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Scripts/000003.log	38	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Scripts/CURRENT	16	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Scripts/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Scripts/LOG	168	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension Scripts/MANIFEST-000002	50	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension State/000006.log	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Extension State/CURRENT	16	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Extension State/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension State/LOG	252	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Extension State/LOG.old	166	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Extension State/MANIFEST-000004	50	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Favicons	20480	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Favicons-journal	14904	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/History	163840	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/History-journal	12824	2026-05-29 12:10
/home/carapreta/.config/chromium/Default/Local Storage/leveldb/000005.log	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Local Storage/leveldb/CURRENT	16	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Local Storage/leveldb/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Local Storage/leveldb/LOG	130	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Local Storage/leveldb/LOG.old	166	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Local Storage/leveldb/MANIFEST-000004	50	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Login Data	40960	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Login Data For Account	40960	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Login Data For Account-journal	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Login Data-journal	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Network Persistent State	826	2026-05-29 12:10
/home/carapreta/.config/chromium/Default/PersistentOriginTrials/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/PersistentOriginTrials/LOG	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/PersistentOriginTrials/LOG.old	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Preferences	11442	2026-05-29 12:10
/home/carapreta/.config/chromium/Default/Reporting and NEL	36864	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Reporting and NEL-journal	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/SCT Auditing Pending Reports	2	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Secure Preferences	95	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Shared Dictionary/cache/index	24	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Shared Dictionary/cache/index-dir/the-real-index	48	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Shared Dictionary/db	45056	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Shared Dictionary/db-journal	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/SharedStorage	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Site Characteristics Database/000005.ldb	130	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Site Characteristics Database/000006.log	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Site Characteristics Database/CURRENT	16	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Site Characteristics Database/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Site Characteristics Database/LOG	254	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Site Characteristics Database/LOG.old	180	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Site Characteristics Database/MANIFEST-000004	107	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Sync Data/LevelDB/000005.ldb	136	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Sync Data/LevelDB/000006.log	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Sync Data/LevelDB/CURRENT	16	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Sync Data/LevelDB/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Sync Data/LevelDB/LOG	254	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Sync Data/LevelDB/LOG.old	168	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Sync Data/LevelDB/MANIFEST-000004	117	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/TransportSecurity	188	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Trust Tokens	36864	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/Trust Tokens-journal	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/VideoDecodeStats/LOCK	0	2026-05-29 12:10
/home/carapreta/.config/chromium/Default/VideoDecodeStats/LOG	0	2026-05-29 12:10
/home/carapreta/.config/chromium/Default/Visited Links	131072	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Web Data	124928	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/Web Data-journal	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/chrome_cart_db/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/chrome_cart_db/LOG	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/chrome_cart_db/LOG.old	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/commerce_subscription_db/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/commerce_subscription_db/LOG	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/commerce_subscription_db/LOG.old	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/coupon_db/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/coupon_db/LOG	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/coupon_db/LOG.old	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/discounts_db/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/discounts_db/LOG	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/discounts_db/LOG.old	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/parcel_tracking_db/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/parcel_tracking_db/LOG	0	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/parcel_tracking_db/LOG.old	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/shared_proto_db/000005.ldb	139	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/shared_proto_db/000006.log	162	2026-05-29 12:11
/home/carapreta/.config/chromium/Default/shared_proto_db/CURRENT	16	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/shared_proto_db/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/shared_proto_db/LOG	254	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/shared_proto_db/LOG.old	166	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/shared_proto_db/MANIFEST-000004	127	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/shared_proto_db/metadata/000005.ldb	236	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/shared_proto_db/metadata/000006.log	92	2026-05-29 12:10
/home/carapreta/.config/chromium/Default/shared_proto_db/metadata/CURRENT	16	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/shared_proto_db/metadata/LOCK	0	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/shared_proto_db/metadata/LOG	254	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/shared_proto_db/metadata/LOG.old	175	2026-05-29 12:08
/home/carapreta/.config/chromium/Default/shared_proto_db/metadata/MANIFEST-000004	84	2026-05-29 12:09
/home/carapreta/.config/chromium/Default/trusted_vault.pb	38	2026-05-29 12:09
/home/carapreta/.config/chromium/Dictionaries/en-US-10-1.bdic	451968	2026-05-29 12:08
/home/carapreta/.config/chromium/First Run	0	2026-05-29 12:08
/home/carapreta/.config/chromium/GrShaderCache/data_0	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/GrShaderCache/data_1	270336	2026-05-29 12:08
/home/carapreta/.config/chromium/GrShaderCache/data_2	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/GrShaderCache/data_3	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/GrShaderCache/index	262512	2026-05-29 12:09
/home/carapreta/.config/chromium/GraphiteDawnCache/data_0	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/GraphiteDawnCache/data_1	270336	2026-05-29 12:08
/home/carapreta/.config/chromium/GraphiteDawnCache/data_2	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/GraphiteDawnCache/data_3	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/GraphiteDawnCache/index	262512	2026-05-29 12:09
/home/carapreta/.config/chromium/Last Version	14	2026-05-29 12:09
/home/carapreta/.config/chromium/Local State	4250	2026-05-29 12:10
/home/carapreta/.config/chromium/ShaderCache/data_0	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/ShaderCache/data_1	270336	2026-05-29 12:08
/home/carapreta/.config/chromium/ShaderCache/data_2	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/ShaderCache/data_3	8192	2026-05-29 12:08
/home/carapreta/.config/chromium/ShaderCache/index	262512	2026-05-29 12:09
/home/carapreta/.config/chromium/Variations	86	2026-05-29 12:09
/home/carapreta/.config/chromium/segmentation_platform/ukm_db	28672	2026-05-29 12:08
/home/carapreta/.config/chromium/segmentation_platform/ukm_db-journal	0	2026-05-29 12:08
/home/carapreta/.config/dconf/user	1598	2024-09-16 08:50
/home/carapreta/.config/gtk-2.0/gtkfilechooser.ini	201	2024-09-13 10:55
/home/carapreta/.config/gtk-3.0/settings.ini	383	2024-09-16 08:38
/home/carapreta/.config/htop/htoprc	983	2024-09-13 10:37
/home/carapreta/.config/kolourpaintrc	1011	2025-11-17 10:41
/home/carapreta/.config/libfm/libfm.conf	834	2026-03-31 12:27
/home/carapreta/.config/libreoffice/4/user/autotext/mytexts.bau	557	2025-11-17 10:42
/home/carapreta/.config/libreoffice/4/user/basic/Standard/Module1.xba	1124	2025-11-17 10:42
