ts,epoch,uptime_s,load1,load5,load15,temp_c,mem_total_kb,mem_used_kb,mem_avail_kb,swap_used_kb,root_used_pct,root_avail_kb,varlog_used_pct,tmp_used_pct,home_cara_kb,tmp_chromium_kb,log_total_kb,app_log_kb,guardian_log_kb,watchdog_log_kb,access_log_kb,proj_http,services_ok,xorg,openbox,chromium_pid,chromium_count,chromium_rss_kb,chromium_cpu_sum,python_pid,python_rss_kb,python_cpu,active_session,user_ip,chromium_restarts,notes
2026-06-03 12:35:01,1780500901,429332,1.84,1.97,1.92,77.0,985420,250400,735020,704,70,2146452,17,8,80204,34024,2628,4,1524,1096,4,200,1,1,1,5065,10,649344,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 12:40:01,1780501201,429632,1.80,1.82,1.87,77.0,985420,270324,715096,704,70,2146448,17,8,80208,34024,2632,4,1528,1096,4,200,1,1,1,5065,10,645648,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 12:45:02,1780501502,429933,2.02,1.91,1.90,77.0,985420,268436,716984,704,70,2146444,17,8,80212,34024,2636,4,1528,1100,4,200,1,1,1,5065,10,665408,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 12:50:01,1780501801,430232,2.08,1.95,1.92,77.0,985420,263908,721512,704,70,2146444,17,8,80212,34024,2636,4,1528,1100,4,200,1,1,1,5065,10,661092,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 12:55:01,1780502101,430532,1.90,1.86,1.89,78.0,985420,259696,725724,704,70,2146444,17,8,80212,34024,2636,4,1528,1100,4,200,1,1,1,5065,10,658048,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:00:02,1780502402,430833,1.81,1.81,1.86,77.0,985420,257996,727424,704,70,2146440,17,8,80216,34024,2640,4,1532,1100,4,200,1,1,1,5065,10,654960,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:05:01,1780502701,431132,1.96,1.87,1.88,77.0,985420,252900,732520,704,70,2146440,17,8,80216,34024,2640,4,1532,1100,4,200,1,1,1,5065,10,650728,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:10:01,1780503001,431432,1.90,1.81,1.85,78.0,985420,250388,735032,704,70,2146436,17,8,80220,34024,2644,4,1532,1104,4,200,1,1,1,5065,10,648736,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:15:02,1780503302,431733,1.89,1.84,1.84,77.0,985420,270556,714864,704,70,2146436,17,8,80220,34024,2644,4,1532,1104,4,200,1,1,1,5065,10,668720,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:20:01,1780503601,432032,1.94,1.89,1.87,77.0,985420,263896,721524,704,70,2146432,17,8,80224,34024,2648,4,1536,1104,4,200,1,1,1,5065,10,663772,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:25:02,1780503902,432332,1.73,1.80,1.83,77.0,985420,262488,722932,704,70,2146432,17,8,80224,34024,2648,4,1536,1104,4,200,1,1,1,5065,10,662292,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:30:01,1780504201,432632,1.61,1.78,1.83,77.0,985420,262424,722996,704,70,2146428,17,8,80228,34024,2648,4,1536,1104,4,200,1,1,1,5065,10,657380,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:35:01,1780504501,432932,1.97,1.91,1.87,77.0,985420,257448,727972,704,70,2146424,17,8,80232,34024,2652,4,1536,1108,4,200,1,1,1,5065,10,655272,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:40:01,1780504801,433232,1.62,1.85,1.86,76.0,985420,252660,732760,704,70,2146420,17,8,80236,34024,2656,4,1540,1108,4,200,1,1,1,5065,10,649660,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:45:02,1780505102,433533,1.74,1.79,1.83,77.0,985420,251452,733968,704,70,2146420,17,8,80236,34024,2656,4,1540,1108,4,200,1,1,1,5065,10,647632,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:50:01,1780505401,433832,2.10,1.90,1.85,78.0,985420,270708,714712,704,70,2146420,17,8,80236,34024,2656,4,1540,1108,4,200,1,1,1,5065,10,668760,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 13:55:01,1780505701,434132,1.89,1.83,1.83,77.0,985420,265996,719424,704,70,2146420,17,8,80236,34024,2656,4,1540,1108,4,200,1,1,1,5065,10,664272,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:00:02,1780506002,434432,1.92,1.91,1.87,74.0,985420,265920,719500,704,70,2146416,17,8,80244,34024,2664,4,1544,1112,4,200,1,1,1,5065,10,663216,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:05:01,1780506301,434732,1.83,1.88,1.87,73.0,985420,261020,724400,704,70,2146412,17,8,80244,34024,2664,4,1544,1112,4,200,1,1,1,5065,10,658652,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:10:01,1780506601,435032,2.12,2.04,1.95,74.0,985420,265112,720308,704,70,2146412,17,8,80244,34024,2664,4,1544,1112,4,200,1,1,1,5065,10,654460,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:15:02,1780506902,435333,1.96,2.04,1.98,73.0,985420,252992,732428,704,70,2146408,17,8,80248,34024,2668,4,1548,1112,4,200,1,1,1,5065,10,652420,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:20:01,1780507201,435632,1.79,2.01,1.99,72.0,985420,249784,735636,704,70,2146408,17,8,80248,34024,2668,4,1548,1112,4,200,1,1,1,5065,10,646856,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:25:01,1780507501,435932,1.90,1.92,1.97,74.0,985420,248904,736516,704,70,2146408,17,8,80248,34024,2668,4,1548,1112,4,200,1,1,1,5065,10,647876,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:30:01,1780507801,436232,2.21,2.04,2.01,69.2,985420,270416,715004,704,70,2146404,17,8,80252,34024,2672,4,1548,1116,4,200,1,1,1,5065,10,667152,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:35:01,1780508101,436532,2.13,2.10,2.04,71.0,985420,264988,720432,704,70,2146400,17,8,80256,34024,2676,4,1552,1116,4,200,1,1,1,5065,10,664184,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:40:01,1780508401,436832,1.77,1.94,1.99,72.0,985420,261812,723608,704,70,2146400,17,8,80256,34024,2676,4,1552,1116,4,200,1,1,1,5065,10,659140,168.7,4063,20992,0.1,false,,0,ok
2026-06-03 14:45:02,1780508702,437133,1.71,1.78,1.89,72.0,985420,259780,725640,704,70,2146400,17,8,80256,34024,2676,4,1552,1116,4,200,1,1,1,5065,10,655836,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 14:50:01,1780509001,437432,2.16,1.90,1.91,72.0,985420,255248,730172,704,70,2146400,17,8,80256,34024,2676,4,1552,1116,4,200,1,1,1,5065,10,652336,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 14:55:01,1780509301,437732,1.51,1.75,1.85,73.0,985420,251628,733792,704,70,2146392,18,8,80264,34024,2684,4,1556,1120,4,200,1,1,1,5065,10,649240,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:00:01,1780509601,438032,1.50,1.72,1.81,73.0,985420,270852,714568,704,70,2146388,18,8,80264,34024,2684,4,1556,1120,4,200,1,1,1,5065,10,666820,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:05:01,1780509901,438332,1.65,1.78,1.82,72.0,985420,266112,719308,704,70,2146388,18,8,80264,34024,2684,4,1556,1120,4,200,1,1,1,5065,10,664484,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:10:02,1780510202,438633,2.07,1.98,1.89,72.0,985420,264168,721252,704,70,2146388,18,8,80264,34024,2684,4,1556,1120,4,200,1,1,1,5065,10,661284,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:15:01,1780510501,438932,2.02,1.91,1.89,73.0,985420,261724,723696,704,70,2146380,18,8,80272,34024,2688,4,1560,1120,4,200,1,1,1,5065,10,657000,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:20:01,1780510801,439232,1.89,1.88,1.89,74.0,985420,257596,727824,704,70,2146376,18,8,80276,34024,2692,4,1560,1124,4,200,1,1,1,5065,10,657272,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:25:02,1780511102,439533,1.64,1.75,1.84,74.0,985420,255348,730072,704,70,2146376,18,8,80276,34024,2692,4,1560,1124,4,200,1,1,1,5065,10,655092,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:30:01,1780511401,439832,1.89,1.83,1.84,74.0,985420,254192,731228,704,70,2146372,18,8,80280,34024,2696,4,1564,1124,4,200,1,1,1,5065,10,648484,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:35:01,1780511701,440132,2.06,1.85,1.84,75.0,985420,248852,736568,704,70,2146372,18,8,80280,34024,2696,4,1564,1124,4,200,1,1,1,5065,10,645888,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:40:02,1780512002,440432,1.80,1.86,1.86,75.0,985420,269536,715884,704,70,2146372,18,8,80280,34024,2696,4,1564,1124,4,200,1,1,1,5065,10,666736,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:45:01,1780512301,440732,1.88,1.84,1.83,75.0,985420,264852,720568,704,70,2146372,18,8,80280,34024,2696,4,1564,1124,4,200,1,1,1,5065,10,662216,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:50:01,1780512601,441032,2.14,1.95,1.89,75.0,985420,263072,722348,704,70,2146364,18,8,80288,34024,2704,4,1568,1128,4,200,1,1,1,5065,10,659744,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 15:55:02,1780512902,441332,2.51,2.03,1.93,75.0,985420,258992,726428,704,70,2146364,18,8,80288,34024,2704,4,1568,1128,4,200,1,1,1,5065,10,656168,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:00:01,1780513201,441632,2.10,2.03,1.96,76.0,985420,256448,728972,704,70,2146364,18,8,80288,34024,2704,4,1568,1128,4,200,1,1,1,5065,10,654096,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:05:01,1780513501,441932,1.97,2.05,2.00,76.0,985420,260800,724620,704,70,2146364,18,8,80288,34024,2704,4,1568,1128,4,200,1,1,1,5065,10,649412,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:10:02,1780513802,442233,1.97,2.02,2.00,75.0,985420,249696,735724,704,70,2146360,18,8,80292,34024,2708,4,1572,1128,4,200,1,1,1,5065,10,646288,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:15:01,1780514101,442532,1.89,2.00,1.99,76.0,985420,267640,717780,704,70,2146356,18,8,80296,34024,2712,4,1572,1132,4,200,1,1,1,5065,10,666492,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:20:01,1780514401,442832,1.84,1.95,1.99,74.0,985420,265428,719992,704,70,2146356,18,8,80296,34024,2712,4,1572,1132,4,200,1,1,1,5065,10,661096,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:25:02,1780514702,443133,1.72,1.83,1.93,76.0,985420,261352,724068,704,70,2146356,18,8,80296,34024,2712,4,1572,1132,4,200,1,1,1,5065,10,659604,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:30:01,1780515001,443432,1.86,1.93,1.96,76.0,985420,260388,725032,704,70,2146352,18,8,80300,34024,2716,4,1576,1132,4,200,1,1,1,5065,10,655872,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:35:01,1780515301,443732,2.13,2.00,1.99,75.0,985420,255416,730004,704,70,2146352,18,8,80300,34024,2716,4,1576,1132,4,200,1,1,1,5065,10,653960,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:40:01,1780515601,444032,1.46,1.81,1.93,75.0,985420,251544,733876,704,70,2146348,18,8,80304,34024,2720,4,1576,1136,4,200,1,1,1,5065,10,651128,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:45:01,1780515901,444332,1.84,1.81,1.90,76.0,985420,250168,735252,704,70,2146348,18,8,80304,34024,2720,4,1576,1136,4,200,1,1,1,5065,10,646252,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:50:01,1780516201,444632,1.90,1.81,1.88,76.0,985420,268912,716508,704,70,2146344,18,8,80308,34024,2724,4,1580,1136,4,200,1,1,1,5065,10,665828,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 16:55:02,1780516502,444932,1.85,1.81,1.85,75.0,985420,264600,720820,704,70,2146344,18,8,80308,34024,2724,4,1580,1136,4,200,1,1,1,5065,10,662436,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:00:01,1780516801,445232,1.84,1.80,1.83,76.0,985420,261028,724392,704,70,2146344,18,8,80308,34024,2724,4,1580,1136,4,200,1,1,1,5065,10,657148,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:05:01,1780517101,445532,1.73,1.78,1.81,76.0,985420,257788,727632,704,70,2146332,18,8,80320,34024,2732,4,1584,1140,4,200,1,1,1,5065,10,654956,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:10:02,1780517402,445832,2.06,1.87,1.84,76.0,985420,255520,729900,704,70,2146332,18,8,80320,34024,2732,4,1584,1140,4,200,1,1,1,5065,10,650980,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:15:01,1780517701,446132,1.87,1.84,1.83,76.0,985420,251028,734392,704,70,2146332,18,8,80320,34024,2732,4,1584,1140,4,200,1,1,1,5065,10,648948,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:20:01,1780518001,446432,1.67,1.73,1.79,76.0,985420,248548,736872,704,70,2146332,18,8,80320,34024,2732,4,1584,1140,4,200,1,1,1,5065,10,646616,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:25:01,1780518302,446732,1.87,1.84,1.82,75.0,985420,269700,715720,704,70,2146324,18,8,80328,34024,2740,4,1592,1140,4,200,1,1,1,5065,10,665448,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:30:01,1780518601,447032,1.86,1.84,1.83,76.0,985420,265596,719824,704,70,2146324,18,8,80332,34024,2744,4,1592,1144,4,200,1,1,1,5065,10,661144,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:35:01,1780518901,447332,2.73,2.12,1.94,75.0,985420,262288,723132,704,70,2146320,18,8,80332,34024,2744,4,1592,1144,4,200,1,1,1,5065,10,660724,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:40:02,1780519202,447633,2.46,2.20,2.02,76.0,985420,260848,724572,704,70,2146320,18,8,80332,34024,2744,4,1592,1144,4,200,1,1,1,5065,10,659180,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:45:01,1780519501,447932,2.19,2.09,2.01,76.0,985420,257160,728260,704,70,2146316,18,8,80336,34024,2748,4,1596,1144,4,200,1,1,1,5065,10,654100,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:50:01,1780519801,448232,2.16,2.12,2.04,76.0,985420,252416,733004,704,70,2146316,18,8,80336,34024,2748,4,1596,1144,4,200,1,1,1,5065,10,650384,168.7,4063,20996,0.1,false,,0,ok
2026-06-03 17:55:02,1780520102,448533,2.10,2.00,2.00,75.0,985420,249756,735664,704,70,2146316,18,8,80336,34024,2748,4,1596,1144,4,200,1,1,1,5065,10,648004,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:00:01,1780520401,448832,1.73,1.91,1.97,76.0,985420,270392,715028,704,70,2146312,18,8,80340,34024,2752,4,1596,1148,4,200,1,1,1,5065,10,667400,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:05:01,1780520701,449132,1.95,1.99,1.99,75.0,985420,267204,718216,704,70,2146308,18,8,80344,34024,2756,4,1600,1148,4,200,1,1,1,5065,10,664664,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:10:01,1780521001,449432,2.41,2.12,2.04,73.0,985420,262296,723124,704,70,2146300,18,8,80352,34024,2756,4,1600,1148,4,200,1,1,1,5065,10,662044,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:15:02,1780521302,449733,1.96,1.99,2.00,72.0,985420,259436,725984,704,70,2146300,19,8,80352,34024,2756,4,1600,1148,4,200,1,1,1,5065,10,655976,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:20:01,1780521601,450032,1.80,1.94,1.98,72.0,985420,253868,731552,704,70,2146296,19,8,80356,34024,2760,4,1604,1148,4,200,1,1,1,5065,10,651136,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:25:02,1780521902,450332,1.63,1.77,1.89,71.0,985420,251720,733700,704,70,2146292,19,8,80360,34024,2764,4,1604,1152,4,200,1,1,1,5065,10,650312,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:30:01,1780522201,450632,1.51,1.64,1.81,72.0,985420,249620,735800,704,70,2146292,19,8,80360,34064,2764,4,1604,1152,4,200,1,1,1,5065,10,645728,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:35:01,1780522501,450932,1.60,1.68,1.79,73.0,985420,269548,715872,704,70,2146292,19,8,80360,34064,2764,4,1604,1152,4,200,1,1,1,5065,10,666660,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:40:02,1780522802,451232,1.80,1.78,1.81,74.0,985420,266144,719276,704,70,2146288,19,8,80364,34064,2768,4,1608,1152,4,200,1,1,1,5065,10,662952,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:45:01,1780523101,451532,1.74,1.79,1.81,75.0,985420,260860,724560,704,70,2146288,19,8,80364,34064,2768,4,1608,1152,4,200,1,1,1,5065,10,659868,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:50:01,1780523401,451832,1.74,1.84,1.83,76.0,985420,258388,727032,704,70,2146284,19,8,80368,34064,2772,4,1608,1156,4,200,1,1,1,5065,10,654788,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 18:55:01,1780523702,452132,1.67,1.76,1.80,77.0,985420,254452,730968,704,70,2146280,19,8,80372,34064,2772,4,1608,1156,4,200,1,1,1,5065,10,652908,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 19:00:01,1780524001,452432,1.85,1.78,1.80,77.0,985420,253080,732340,704,70,2146276,19,8,80376,34064,2776,4,1612,1156,4,200,1,1,1,5065,10,647420,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 19:05:01,1780524301,452732,1.90,1.92,1.86,77.0,985420,248924,736496,704,70,2146276,19,8,80376,34064,2776,4,1612,1156,4,200,1,1,1,5065,10,646852,168.7,4063,21000,0.1,false,,0,ok
2026-06-03 19:10:01,1780524601,453032,1.95,1.97,1.90,77.0,985420,269520,715900,704,70,2146276,19,8,80376,34064,2776,4,1612,1156,4,200,1,1,1,5065,10,665044,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:15:02,1780524902,453333,1.74,1.93,1.91,78.0,985420,265748,719672,704,70,2146276,19,8,80376,34064,2776,4,1612,1156,4,200,1,1,1,5065,10,662000,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:20:01,1780525201,453632,1.86,1.91,1.91,78.0,985420,261828,723592,704,70,2146268,19,8,80384,34064,2784,4,1616,1160,4,200,1,1,1,5065,10,658140,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:25:01,1780525501,453932,1.65,1.84,1.89,78.0,985420,257124,728296,704,70,2146268,19,8,80384,34064,2784,4,1616,1160,4,200,1,1,1,5065,10,656492,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:30:01,1780525802,454232,1.63,1.81,1.88,78.0,985420,254488,730932,704,70,2146268,19,8,80384,34064,2784,4,1616,1160,4,200,1,1,1,5065,10,653124,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:35:01,1780526101,454532,1.79,1.86,1.89,78.0,985420,249684,735736,704,70,2146268,19,8,80384,34064,2788,4,1620,1160,4,200,1,1,1,5065,10,648796,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:40:01,1780526401,454832,2.25,2.05,1.97,78.0,985420,270356,715064,704,70,2146264,19,8,80388,34064,2788,4,1620,1160,4,200,1,1,1,5065,10,646948,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:45:01,1780526701,455132,1.48,1.81,1.90,78.0,985420,267800,717620,704,70,2146260,19,8,80392,34064,2792,4,1620,1164,4,200,1,1,1,5065,10,666624,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:50:01,1780527001,455432,1.84,1.85,1.90,79.0,985420,265008,720412,704,70,2146260,19,8,80392,34064,2792,4,1620,1164,4,200,1,1,1,5065,10,661996,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 19:55:01,1780527301,455732,2.02,1.94,1.93,79.0,985420,261748,723672,704,70,2146256,19,8,80396,34064,2796,4,1624,1164,4,200,1,1,1,5065,10,659028,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:00:01,1780527601,456032,2.07,1.92,1.92,79.0,985420,266320,719100,704,70,2146256,19,8,80396,34064,2796,4,1624,1164,4,200,1,1,1,5065,10,656516,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:05:01,1780527901,456332,1.83,1.94,1.93,79.0,985420,255160,730260,704,70,2146256,19,8,80396,34064,2796,4,1624,1164,4,200,1,1,1,5065,10,652628,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:10:01,1780528201,456632,2.31,1.93,1.92,78.0,985420,249572,735848,704,70,2146252,19,8,80400,34064,2800,4,1624,1168,4,200,1,1,1,5065,10,648960,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:15:02,1780528502,456933,2.11,1.90,1.90,79.0,985420,278004,707416,704,70,2146248,19,8,80404,34064,2804,4,1628,1168,4,200,1,1,1,5065,10,667972,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:20:01,1780528801,457232,1.75,1.82,1.88,78.0,985420,266828,718592,704,70,2146248,19,8,80404,34064,2804,4,1628,1168,4,200,1,1,1,5065,10,663020,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:25:01,1780529101,457532,1.81,1.74,1.82,79.0,985420,264092,721328,704,70,2146248,19,8,80404,34064,2804,4,1628,1168,4,200,1,1,1,5065,10,661576,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:30:02,1780529402,457833,2.00,1.86,1.85,78.0,985420,263760,721660,704,70,2146248,19,8,80404,34064,2804,4,1628,1168,4,200,1,1,1,5065,10,658292,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:35:01,1780529701,458132,1.65,1.87,1.88,79.0,985420,258992,726428,704,70,2146240,19,8,80412,34064,2812,4,1632,1172,4,200,1,1,1,5065,10,656084,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:40:01,1780530001,458432,1.60,1.79,1.86,79.0,985420,256828,728592,704,70,2146240,19,8,80412,34064,2812,4,1632,1172,4,200,1,1,1,5065,10,656540,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:45:02,1780530302,458733,1.79,1.73,1.81,79.0,985420,255320,730100,704,70,2146236,19,8,80416,34064,2812,4,1632,1172,4,200,1,1,1,5065,10,652692,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:50:01,1780530601,459032,1.79,1.81,1.83,79.0,985420,252488,732932,704,70,2146236,19,8,80416,34064,2812,4,1632,1172,4,200,1,1,1,5065,10,650580,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 20:55:01,1780530901,459332,2.09,1.85,1.83,79.0,985420,249432,735988,704,70,2146232,19,8,80420,34064,2816,4,1636,1172,4,200,1,1,1,5065,10,647216,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:00:01,1780531201,459632,1.94,1.84,1.83,79.0,985420,249700,735720,704,70,2146232,19,8,80424,34064,2820,4,1636,1176,4,200,1,1,1,5065,10,646184,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:05:01,1780531501,459932,1.70,1.88,1.86,79.0,985420,268300,717120,704,70,2146228,20,8,80424,34064,2820,4,1636,1176,4,200,1,1,1,5065,10,666520,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:10:01,1780531801,460232,2.10,1.97,1.90,79.0,985420,265868,719552,704,70,2146224,20,8,80428,34064,2824,4,1640,1176,4,200,1,1,1,5065,10,664212,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:15:02,1780532102,460533,1.96,2.10,1.99,79.0,985420,262488,722932,704,70,2146224,20,8,80428,34064,2824,4,1640,1176,4,200,1,1,1,5065,10,659568,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:20:01,1780532401,460832,1.65,1.95,1.97,79.0,985420,258596,726824,704,70,2146224,20,8,80428,34064,2824,4,1640,1176,4,200,1,1,1,5065,10,656720,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:25:01,1780532701,461132,1.93,1.87,1.93,79.0,985420,255272,730148,704,70,2146224,20,8,80428,34064,2824,4,1640,1176,4,200,1,1,1,5065,10,653732,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:30:02,1780533002,461433,1.81,1.84,1.90,79.0,985420,253356,732064,704,70,2146216,20,8,80436,34064,2832,4,1644,1180,4,200,1,1,1,5065,10,651440,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:35:01,1780533301,461732,2.00,1.97,1.95,79.0,985420,248904,736516,704,70,2146216,20,8,80436,34064,2832,4,1644,1180,4,200,1,1,1,5065,10,646920,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:40:01,1780533601,462032,2.30,2.09,2.00,78.0,985420,269320,716100,704,70,2146216,20,8,80436,34064,2832,4,1644,1180,4,200,1,1,1,5065,10,667656,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:45:01,1780533902,462332,2.11,2.02,2.00,80.0,985420,267280,718140,704,70,2146216,20,8,80436,34064,2832,4,1644,1180,4,200,1,1,1,5065,10,666212,168.7,4063,21008,0.1,false,,0,temp_high
2026-06-03 21:50:02,1780534202,462633,2.21,2.08,2.02,79.0,985420,264684,720736,704,70,2146212,20,8,80440,34064,2836,4,1648,1180,4,200,1,1,1,5065,10,662508,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 21:55:01,1780534501,462932,1.62,1.82,1.92,79.0,985420,262392,723028,704,70,2146208,20,8,80444,34064,2840,4,1648,1184,4,200,1,1,1,5065,10,662140,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 22:00:01,1780534801,463232,1.61,1.72,1.86,79.0,985420,262380,723040,704,70,2146208,20,8,80444,34064,2840,4,1648,1184,4,200,1,1,1,5065,10,659012,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 22:05:02,1780535102,463533,1.66,1.70,1.81,79.0,985420,257488,727932,704,70,2146208,20,8,80444,34064,2840,4,1648,1184,4,200,1,1,1,5065,10,655800,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 22:10:01,1780535401,463832,1.80,1.81,1.83,79.0,985420,254896,730524,704,70,2146204,20,8,80448,34064,2844,4,1652,1184,4,200,1,1,1,5065,10,653308,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 22:15:01,1780535701,464132,1.80,1.81,1.82,79.0,985420,259844,725576,704,70,2146204,20,8,80448,34064,2844,4,1652,1184,4,200,1,1,1,5065,10,652660,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 22:20:01,1780536001,464432,1.65,1.76,1.80,79.0,985420,251996,733424,704,70,2146200,20,8,80452,34064,2848,4,1652,1188,4,200,1,1,1,5065,10,649980,168.7,4063,21008,0.1,false,,0,ok
2026-06-03 22:25:01,1780536301,464732,1.80,1.81,1.82,79.0,985420,250188,735232,704,70,2146200,20,8,80452,34064,2852,4,1656,1188,4,200,1,1,1,5065,10,648360,168.7,4063,21008,0.1,false,,0,ok
